_id,characteristics.VIN,characteristics.Владельцев,characteristics.Год выпуска,characteristics.Двигатель,characteristics.КПП,characteristics.Кузов,characteristics.Мощность,characteristics.Привод,characteristics.Пробег,characteristics.Растаможен,characteristics.Руль,characteristics.Состояние,characteristics.Цвет,description,jpg,name,url
608a75ce2dcd49421a33bf48,XTH311***********,5,2001,Бензин / 2.3 л,Механика,Седан 4 двери,131 л. с.,Задний,167 000 км,Да,Левый,,коричневый,"Головка новая, сцепления новое, грм новое,блок расточен первово ремонта 406 двс","[""https://static.am/automobile_m3/document/s/d/f2/df2cf731584145bb99415363b723a5e2.jpg"",""https://static.am/automobile_m3/document/s/6/26/626263e3f93058a1a57986ffa0d73f75.jpg"",""https://static.am/automobile_m3/document/s/1/5b/15b20af0c74339430b9fdce7218d50e8.jpg"",""https://static.am/automobile_m3/document/s/7/fd/7fd51ea89c1282d98766c413298b4b71.jpg"",""https://static.am/automobile_m3/document/s/4/50/4501af8633395d0bacf914c78958de79.jpg"",""https://static.am/automobile_m3/document/s/7/4c/74c1d888ad6b43313862bde586f891ae.jpg"",""https://static.am/automobile_m3/document/s/8/81/8815fa8c4ca6f32f716e8563cbc5f2b1.jpg""]","ГАЗ 3110 Волга 1 поколение [рестайлинг], седан 4 дв.",https://auto.youla.ru/advert/used/gaz/3110_volga/prv--56a65ba5770e4be4/
608a75ce2dcd49421a33bf49,XTH310***********,4,2005,Бензин / 2.3 л,Механика,Седан 4 двери,135 л. с.,Задний,120 000 км,Да,Левый,,серебряный,null,"[""https://static.am/automobile_m3/document/s/c/74/c74ec735afae20321d771a9d6bc198ef.jpg"",""https://static.am/automobile_m3/document/s/d/33/d3337ca993aea6be145b5edebaa9d180.jpg"",""https://static.am/automobile_m3/document/s/1/f9/1f92910eca58ce375355132345bf356f.jpg"",""https://static.am/automobile_m3/document/s/c/64/c649dcb19bf860b1c249305d8d86d9e1.jpg"",""https://static.am/automobile_m3/document/s/0/ba/0ba1ee3a494694229ca02d2a4c815db3.jpg"",""https://static.am/automobile_m3/document/s/7/09/709c8fbb31fe00fa338eb0200304c05e.jpg"",""https://static.am/automobile_m3/document/s/6/32/632d872fd3ab60ac0d9c0bc5c2eb603b.jpg""]","ГАЗ 3102 Волга 1 поколение, седан 4 дв.",https://auto.youla.ru/advert/used/gaz/3102_volga/prv--5222ca27839df0b5/
608a75d02dcd49421a33bf4a,XTH311***********,2,2003,Бензин / 2.3 л,Механика,Седан 4 двери,131 л. с.,Задний,240 000 км,Да,Левый,,серый,"Продам седан бизнес в люкс комплектации. 
Все в исправном состоянии. ухожены салон , музычка. Предустановка под ГБО.
Поменяны масла, фильтра.
Ржавчины нет за исключением уголка левой двери. Зимняя резина. Вилюровый салон.
Торг и обмен рассматриваю","[""https://static.am/automobile_m3/document/s/4/1a/41ab2e065704acc16a2cbf1f3e8178cc.jpg"",""https://static.am/automobile_m3/document/s/8/fc/8fcd90708cafb78b5027485f93ee57ed.jpg"",""https://static.am/automobile_m3/document/s/e/c7/ec7812b49f3f2ac5876bea1070816153.jpg""]","ГАЗ 3110 Волга 1 поколение [рестайлинг], седан 4 дв.",https://auto.youla.ru/advert/used/gaz/3110_volga/prv--6835879f197340d5/
608a75d52dcd49421a33bf4b,X96221***********,2,2008,Бензин / 2.5 л,Механика,Минивэн 4 двери,124 л. с.,Задний,185 000 км,Да,Левый,,синий,"Проблем с авто нет. 405 евро 3. 6 мест.  Головка гбц новая, клапана, поршневая группа тоже новая. Стоят звезды идеальной фазы(распредвалов). Шкиф коленвала с демпфером, шпонку подогнал как нужно.!  Стоит предпусковой подогреватель двигателя Hydronic. Все датчики новые. Баргуз жил в Салехарде, соли дорожной не видал, в Тюмени около года. В комплекте идёт зимняя резина новая(первый сезон Nokian Nordman 7, так же лето 4 сезона. Диски литые 16r.  Расход топлива разный, интенсивная езда 15-18, трасса до 100км/ч расход до 13л, свыше 100 и того больше. Если ещё кому интересно 140 бежит не задумываясь. Утюг огонь!","[""https://static.am/automobile_m3/document/s/3/37/3379496ec315eaa29b3afec4e73a86bc.jpg"",""https://static.am/automobile_m3/document/s/a/71/a714293f7509c10027d88583d3c42102.jpg"",""https://static.am/automobile_m3/document/s/5/28/5281a587aec5bba7430b9b483d79ce74.jpg"",""https://static.am/automobile_m3/document/s/7/fa/7fa37ee2d12de39148ef574853c92917.jpg""]","ГАЗ Соболь Баргузин 1 поколение [рестайлинг], минивэн 4 дв.",https://auto.youla.ru/advert/used/gaz/sobol/prv--27d1810bfe6269f0/
608a75d62dcd49421a33bf4c,X96311***********,2,2008,Бензин / 2.4 л,Механика,Седан 4 двери,137 л. с.,Задний,179 001 км,Да,Левый,,золотой,null,"[""https://static.am/automobile_m3/document/s/a/7a/a7abfc2d5ac5c5e7db802d86fde5047f.jpg"",""https://static.am/automobile_m3/document/s/6/c2/6c2a239d682d75cff1fb95eb0cd9ba9c.jpg"",""https://static.am/automobile_m3/document/s/5/9c/59cc323ca72b67b01853fa2af83f7a83.jpg"",""https://static.am/automobile_m3/document/s/1/d6/1d6ddb90869ddc976924f581abaeea82.jpg"",""https://static.am/automobile_m3/document/s/5/d2/5d2c95047a0be743c63359bf66aae416.jpg"",""https://static.am/automobile_m3/document/s/7/47/747db02afde59f3ecd6844550f3896d8.jpg"",""https://static.am/automobile_m3/document/s/6/a9/6a92b91fbea645cf3b4cc1dc58b97b65.jpg""]","ГАЗ 31105 Волга 1 поколение, седан 4 дв.",https://auto.youla.ru/advert/used/gaz/31105_volga/prv--1c32043a52f9c1df/
608a75d92dcd49421a33bf4d,XTH310***********,2,2001,Бензин / 2.2 л,Механика,Седан 4 двери,131 л. с.,Задний,150 000 км,Да,Левый,,белый,Отличный автомобиль сел поехал тогр уместен срочно,"[""https://static.am/automobile_m3/document/s/1/58/1589f040d06a89311fb3218115f76541.jpg"",""https://static.am/automobile_m3/document/s/c/4c/c4cf3c35551fb6ff2325b5dcbd4a428e.jpg"",""https://static.am/automobile_m3/document/s/c/25/c259d317842a96a60343a75eddf63b5f.jpg"",""https://static.am/automobile_m3/document/s/4/9e/49e2806812839c5b147d2cb3b7525d76.jpg"",""https://static.am/automobile_m3/document/s/b/6b/b6b3a230594ffc9ea71d898405dcb314.jpg""]","ГАЗ 3102 Волга 1 поколение, седан 4 дв.",https://auto.youla.ru/advert/used/gaz/3102_volga/prv--5ddaeec83f37d3ca/
608a75da2dcd49421a33bf4e,X96311***********,2,2005,Бензин / 2.3 л,Механика,Седан 4 двери,131 л. с.,Задний,111 000 км,Да,Левый,,фиолетовый,null,"[""https://static.am/automobile_m3/document/s/3/82/382ba70e57e9db6a5d7ff9d96a0bb771.jpg"",""https://static.am/automobile_m3/document/s/7/86/78652305bae8fca998dc64e3b522ca2f.jpg"",""https://static.am/automobile_m3/document/s/e/9f/e9f03bdfeb108b08ea047a0c1de220e5.jpg"",""https://static.am/automobile_m3/document/s/8/3c/83ca22fdd1f94de9e44382fdabd48df0.jpg"",""https://static.am/automobile_m3/document/s/c/16/c1601f3ba772d1be77880c92ce72f3b6.jpg""]","ГАЗ 31105 Волга 1 поколение, седан 4 дв.",https://auto.youla.ru/advert/used/gaz/31105_volga/prv--6c47de4568d2ed4d/
608a75dc2dcd49421a33bf4f,XTH311***********,3,2000,Газ / 2.3 л,Механика,Седан 4 двери,150 л. с.,Задний,149 007 км,Да,Левый,,белый,"Газ 3110 Волга. Белая.. инжектор 406.
Установлено газовое оборудование Lovato.(в птс не вписано)","[""https://static.am/automobile_m3/document/s/d/80/d800a4e2181ea18f8e9ed234c529a71a.jpg"",""https://static.am/automobile_m3/document/s/a/89/a89258bb62b7cd5cc7d213d126416479.jpg"",""https://static.am/automobile_m3/document/s/8/7b/87b34ddebb182505bcb3c8c38569e0ee.jpg"",""https://static.am/automobile_m3/document/s/c/cd/ccd43b1bcd0053bd4dc9f5b0c2df8334.jpg"",""https://static.am/automobile_m3/document/s/a/b9/ab96c112321b7ef6b633c11fc944cbf8.jpg"",""https://static.am/automobile_m3/document/s/a/04/a046d23e912a769e5673e2b9fcd32622.jpg"",""https://static.am/automobile_m3/document/s/0/73/0737843e082c6f1f2d76aa875952566e.jpg""]","ГАЗ 3110 Волга 1 поколение, седан 4 дв.",https://auto.youla.ru/advert/used/gaz/3110_volga/prv--44b8475dd0dd8df0/
608a75de2dcd49421a33bf50,X96311***********,5,2006,Бензин / 2.4 л,Механика,Седан 4 двери,137 л. с.,Задний,136 568 км,Да,Левый,,белый,"Вложения только косметические, дно целое. Двигатель Крайслер, заменено масло и др.тех жидкости осенью, новая выхоопная трасса, простоя музыка.","[""https://static.am/automobile_m3/document/s/6/41/641d5856bf19b9cbfa92844175eb3eac.jpg"",""https://static.am/automobile_m3/document/s/0/6e/06eecbc6e6113008b1303057c8905d6a.jpg"",""https://static.am/automobile_m3/document/s/d/fd/dfd22fe13893df4f218c565f51818c89.jpg"",""https://static.am/automobile_m3/document/s/a/a7/aa7d7310c6bf2aa861431c3b0c3429a1.jpg"",""https://static.am/automobile_m3/document/s/a/7f/a7f824ee1bb558a38bd9cd291b4f4079.jpg""]","ГАЗ 31105 Волга 1 поколение, седан 4 дв.",https://auto.youla.ru/advert/used/gaz/31105_volga/prv--2b8377bb2f277a35/
608a75e32dcd49421a33bf51,,3,1963,Бензин / 2.4 л,Механика,Седан 4 двери,75 л. с.,Задний,48 500 км,Да,Левый,,синий,нормальное рабочее состояние . ЗАПЗАСТИ +НОМЕРА,"[""https://static.am/automobile_m3/document/s/1/e9/1e9d7536805aae804238de62df6b9156.jpg"",""https://static.am/automobile_m3/document/s/7/a7/7a757d5fcc20b46d945414186c611814.jpg"",""https://static.am/automobile_m3/document/s/a/64/a64023f691c0348c80c000999e1ff333.jpg"",""https://static.am/automobile_m3/document/s/5/8a/58a486b346bdcd59920cafbb99cb377d.jpg"",""https://static.am/automobile_m3/document/s/5/5d/55d6bc6d10f5d7d7d27f89d64884c0d0.jpg""]","ГАЗ 21 Волга Третья серия, седан 4 дв.",https://auto.youla.ru/advert/used/gaz/21_volga/prv--76e4ffb614f38d74/
608a75e62dcd49421a33bf52,XTA676***********,3,1950,Бензин / 3 л,Механика,Пикап 2 двери,100 л. с.,Полный,100 000 км,Да,Левый,,зеленый,null,"[""https://static.am/automobile_m3/document/s/7/6a/76ae4240e5bc88ff12dff3998e201c02.jpg"",""https://static.am/automobile_m3/document/s/9/25/92500fcf870f8b8513c0ef60ce6a52cc.jpg"",""https://static.am/automobile_m3/document/s/e/53/e5348e99d97bc26ca66bb07523aa8648.jpg""]","ГАЗ 67, пикап 2 дв.",https://auto.youla.ru/advert/used/gaz/67/prv--6a204f2bafc96486/
608a75e62dcd49421a33bf53,X96311***********,2,2007,Бензин / 2.4 л,Механика,Седан 4 двери,137 л. с.,Задний,80 000 км,Да,Левый,,серый,Авто в технически исправном состояний дверь водительская под замену в наличий имеется нужно только поменять резина зима+лето торг у капота авто обоснованный,"[""https://static.am/automobile_m3/document/s/8/c3/8c317bea0957ab30e8fbba9f27ee3a46.jpg"",""https://static.am/automobile_m3/document/s/f/72/f72700b0623e9f28b4cf418b18fbea29.jpg"",""https://static.am/automobile_m3/document/s/1/c9/1c9e4119a0bbb7f31f28278cff0faf1b.jpg"",""https://static.am/automobile_m3/document/s/8/9b/89b14daddb2a44e90be3e4bedda6c66f.jpg"",""https://static.am/automobile_m3/document/s/d/c2/dc278a97085aabba0c8fe6575fa1566f.jpg"",""https://static.am/automobile_m3/document/s/d/ae/daeb1452c1dee2df91d01c217dc061b5.jpg"",""https://static.am/automobile_m3/document/s/c/52/c52e22a08531915463c850abebd31b98.jpg""]","ГАЗ 31105 Волга 1 поколение, седан 4 дв.",https://auto.youla.ru/advert/used/gaz/31105_volga/prv--13a73ab2d5ea1ed7/
